customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type
GR49281,California,4974.801539,Yes,Basic,Bachelor,1/18/11,Employed,M,75644,Suburban,Divorced,65,5.0,68,3.0,9,Personal Auto,Personal L2,Offer2,Branch,467.803638,Two-Door Car,Medsize,A
YC45944,Arizona,3885.456401,Yes,Premium,College,2/28/11,Unemployed,M,0,Suburban,Married,105,3.0,92,0.0,1,Personal Auto,Personal L2,Offer1,Branch,504.0,Four-Door Car,Large,A
JF83834,Oregon,2491.317024,Yes,Basic,Doctor,1/29/11,Employed,M,36631,Rural,Divorced,62,30.0,77,0.0,1,Corporate Auto,Corporate L1,Offer1,Agent,67.530904,Four-Door Car,Large,A
VS73599,Arizona,7019.177186,Yes,Basic,College,1/23/11,Retired,M,26806,Suburban,Married,63,32.0,19,0.0,2,Personal Auto,Personal L2,Offer1,Agent,302.4,Four-Door Car,Medsize,A
JL15127,Nevada,9816.528302,Yes,Basic,College,1/28/11,Employed,M,37256,Rural,Married,62,,7,,2,Personal Auto,Personal L3,Offer1,Branch,128.969729,,,
AH39293,California,2616.613903,Yes,Basic,College,2/25/11,Employed,M,72302,Suburban,Divorced,66,6.0,27,0.0,1,Personal Auto,Personal L1,Offer1,Agent,316.8,Two-Door Car,Medsize,A
PR21713,Nevada,5838.89915,Yes,Basic,High School or Below,1/6/11,Employed,M,81082,Urban,Married,73,5.0,85,0.0,4,Personal Auto,Personal L3,Offer2,Agent,281.295903,Four-Door Car,Large,
GP42026,California,8382.630118,Yes,Basic,High School or Below,2/4/11,Retired,M,19683,Suburban,Married,117,17.0,41,1.0,9,Personal Auto,Personal L3,Offer1,Web,561.6,Sports Car,Medsize,
ZD59913,Oregon,2491.257604,Yes,Basic,High School or Below,2/12/11,Medical Leave,F,25965,Suburban,Divorced,65,23.0,27,0.0,1,Corporate Auto,Corporate L3,Offer1,Agent,329.206567,Four-Door Car,Medsize,
EI58541,Washington,2719.506996,Yes,Basic,College,1/24/11,Retired,F,14030,Suburban,Married,72,11.0,3,0.0,1,Personal Auto,Personal L3,Offer2,Branch,345.6,Two-Door Car,Large,
RE46783,California,4118.588554,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14.0,79,0.0,1,Personal Auto,Personal L2,Offer1,Branch,494.4,Two-Door Car,Medsize,A
PJ73790,Oregon,3939.00637,Yes,Extended,Bachelor,1/28/11,Employed,F,60021,Suburban,Married,99,12.0,28,0.0,1,Special Auto,Special L1,Offer2,Agent,882.871945,Four-Door Car,Small,A
DO95670,Arizona,5073.282126,Yes,Extended,Doctor,1/30/11,Employed,M,57709,Suburban,Married,125,10.0,26,0.0,1,Personal Auto,Personal L3,Offer2,Branch,600.0,SUV,Medsize,
AR47849,Nevada,5015.009472,Yes,Extended,Bachelor,2/3/11,Employed,F,48567,Suburban,Single,130,12.0,15,0.0,1,Personal Auto,Personal L1,Offer2,Agent,624.0,SUV,Medsize,
XO22038,California,5217.513287,Yes,Basic,Bachelor,2/17/11,Employed,F,39854,Urban,Divorced,66,6.0,4,0.0,7,Corporate Auto,Corporate L2,Offer2,Web,261.930545,Two-Door Car,Medsize,
FG71665,Arizona,2810.464447,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4.0,41,0.0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize,
QY83498,Oregon,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4.0,4,3.0,1,Personal Auto,Personal L3,Offer2,Agent,420.041981,Four-Door Car,Medsize,
TS76653,Nevada,9031.214859,Yes,Extended,Master,2/23/11,Unemployed,F,0,Suburban,Single,122,,47,,9,Personal Auto,Personal L2,Offer1,Branch,650.52179,Sports Car,Medsize,
LZ31103,Oregon,2472.469209,Yes,Basic,College,1/20/11,Employed,F,63860,Urban,Married,62,26.0,81,0.0,1,Personal Auto,Personal L2,Offer2,Agent,208.598246,Four-Door Car,Medsize,
CN22369,California,2538.62632,Yes,Basic,Bachelor,2/17/11,Retired,M,18608,Suburban,Divorced,71,13.0,24,0.0,1,Special Auto,Special L3,Offer2,Web,340.8,Four-Door Car,Medsize,A
YD74948,Oregon,2472.469209,Yes,Basic,College,1/20/11,Employed,F,63860,Urban,Married,62,26.0,81,0.0,1,Personal Auto,Personal L3,Offer2,Agent,208.598246,Four-Door Car,Medsize,
WS53288,Oregon,25464.82059,Yes,Extended,College,2/1/11,Retired,F,13663,Suburban,Single,97,1.0,66,0.0,2,Personal Auto,Personal L3,Offer1,Branch,465.6,Four-Door Car,Small,
PL28709,California,4605.036646,Yes,Basic,College,1/28/11,Medical Leave,F,22571,Suburban,Single,63,29.0,51,0.0,9,Personal Auto,Personal L3,Offer2,Web,302.4,Four-Door Car,Large,
GS44464,California,3644.833554,Yes,Extended,High School or Below,1/15/11,Employed,F,82477,Suburban,Married,90,1.0,69,0.0,1,Personal Auto,Personal L3,Offer2,Agent,432.0,Two-Door Car,Large,A
PA16884,California,4118.588554,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14.0,79,0.0,1,Personal Auto,Personal L3,Offer1,Branch,494.4,,,
NN52789,Arizona,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8.0,50,0.0,1,Personal Auto,Personal L2,Offer1,Branch,535.080276,Sports Car,Large,
QY41855,Arizona,10484.91535,Yes,Extended,College,2/1/11,Employed,F,61108,Rural,Divorced,89,22.0,93,0.0,2,Personal Auto,Personal L3,Offer2,Agent,49.451117,Four-Door Car,Medsize,A
WX16395,California,4270.034394,Yes,Extended,College,1/19/11,Unemployed,M,0,Suburban,Married,122,27.0,2,0.0,1,Personal Auto,Personal L1,Offer2,Agent,725.870693,SUV,Medsize,A
AE30506,California,2396.219292,Yes,Basic,Bachelor,1/10/11,Unemployed,F,0,Suburban,Married,66,6.0,71,2.0,1,Personal Auto,Personal L3,Offer2,Call Center,433.160284,Four-Door Car,Large,
IQ73438,California,5555.830205,Yes,Basic,Bachelor,2/6/11,Employed,M,74015,Suburban,Single,72,12.0,61,0.0,6,Personal Auto,Personal L3,Offer2,Call Center,471.443077,Four-Door Car,Small,
CS93971,Arizona,7805.31287,Yes,Basic,College,1/27/11,Retired,F,21073,Suburban,Divorced,106,25.0,54,1.0,3,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Small,
MR84659,Oregon,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,,59,,3,Personal Auto,Personal L3,Offer1,Branch,619.2,SUV,Medsize,
MO48960,California,6265.343299,Yes,Extended,Doctor,1/13/11,Unemployed,F,0,Suburban,Married,84,18.0,25,1.0,4,Personal Auto,Personal L2,Offer1,Agent,481.025786,Four-Door Car,Medsize,A
AD38685,California,8658.863813,Yes,Basic,College,2/7/11,Employed,M,62464,Urban,Married,109,23.0,45,0.0,4,Personal Auto,Personal L3,Offer2,Agent,400.181882,Sports Car,Medsize,
GH35369,California,4386.277558,Yes,Basic,College,2/11/11,Retired,M,10621,Suburban,Single,67,28.0,22,0.0,5,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize,A
LO40410,Oregon,2395.57,Yes,Basic,Doctor,1/27/11,Disabled,F,21986,Suburban,Divorced,63,1.0,9,0.0,1,Personal Auto,Personal L3,Offer2,Branch,333.696228,Two-Door Car,Medsize,
DV24592,Oregon,2472.469209,Yes,Basic,College,1/20/11,Employed,F,63860,Urban,Married,62,26.0,81,0.0,1,Personal Auto,Personal L3,Offer2,Agent,208.598246,Four-Door Car,Medsize,
AU75025,Oregon,4686.469674,Yes,Basic,College,2/12/11,Employed,M,58089,Suburban,Married,118,31.0,83,0.0,1,Personal Auto,Personal L3,Offer1,Agent,566.4,SUV,Medsize,A
MZ63755,California,14635.45158,Yes,Extended,Bachelor,2/27/11,Unemployed,F,0,Suburban,Divorced,139,5.0,56,0.0,2,Personal Auto,Personal L1,Offer1,Call Center,667.2,SUV,Medsize,A
AB21519,California,3861.486269,Yes,Extended,College,1/6/11,Employed,F,93272,Urban,Married,95,3.0,54,0.0,1,Personal Auto,Personal L3,Offer2,Branch,281.110788,Four-Door Car,Medsize,
KR35099,Washington,7507.455372,Yes,Basic,College,2/6/11,Employed,M,60920,Urban,Single,64,10.0,61,0.0,2,Personal Auto,Personal L3,Offer2,Agent,231.201886,Two-Door Car,Medsize,
HU41273,Oregon,8564.768226,Yes,Basic,High School or Below,2/17/11,Employed,M,95697,Rural,Married,107,29.0,29,0.0,9,Personal Auto,Personal L2,Offer2,Agent,178.006524,Sports Car,Medsize,A
HL33607,Washington,8717.049833,Yes,Basic,College,2/14/11,Employed,M,83846,Suburban,Married,74,22.0,94,3.0,2,Personal Auto,Personal L2,Offer2,Agent,355.2,Four-Door Car,Large,A
XX32359,California,5325.724541,Yes,Basic,High School or Below,2/21/11,Unemployed,M,0,Suburban,Married,73,17.0,44,0.0,7,Personal Auto,Personal L1,Offer2,Call Center,496.474767,Two-Door Car,Medsize,A
TF67147,Oregon,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,7.0,63,1.0,1,Personal Auto,Personal L3,Offer1,Branch,347.857619,Four-Door Car,Medsize,
UR27848,California,17497.52201,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9.0,94,0.0,2,Personal Auto,Personal L1,Offer1,Agent,350.4,Two-Door Car,Medsize,A
ZQ35017,California,4650.063763,Yes,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15.0,26,0.0,3,Personal Auto,Personal L1,Offer1,Agent,468.0,Two-Door Car,Medsize,A
CV35709,Oregon,14024.35839,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10.0,55,0.0,2,Corporate Auto,Corporate L2,Offer2,Web,256.43803,Four-Door Car,Medsize,A
WV57524,Oregon,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21.0,59,0.0,3,Personal Auto,Personal L1,Offer1,Branch,619.2,SUV,Medsize,A
SC40169,Oregon,2719.506996,Yes,Basic,College,1/24/11,Retired,F,14030,Suburban,Married,72,11.0,3,0.0,1,Personal Auto,Personal L2,Offer2,Branch,345.6,Two-Door Car,Large,A
JW87443,Oregon,6521.368813,Yes,Extended,College,1/9/11,Employed,F,72608,Suburban,Married,82,26.0,19,3.0,8,Personal Auto,Personal L3,Offer2,Agent,393.6,Four-Door Car,Medsize,
BR76202,California,4626.801093,Yes,Basic,Master,1/16/11,Employed,F,79487,Suburban,Divorced,114,20.0,87,0.0,1,Personal Auto,Personal L2,Offer2,Branch,547.2,SUV,Medsize,
IF30418,California,2574.020376,Yes,Basic,Master,1/14/11,Employed,F,34990,Rural,Single,65,23.0,73,0.0,1,Personal Auto,Personal L3,Offer2,Web,42.689135,Four-Door Car,Medsize,
MO63575,Oregon,4334.064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1.0,67,3.0,1,Corporate Auto,Corporate L3,Offer1,Agent,590.4,SUV,Medsize,
VW82067,Washington,5181.620895,Yes,Basic,Master,2/3/11,Employed,F,97131,Suburban,Married,64,5.0,80,0.0,6,Personal Auto,Personal L1,Offer2,Agent,307.2,Four-Door Car,Small,
QE52050,California,5678.050167,Yes,Extended,Bachelor,1/19/11,Unemployed,F,0,Suburban,Married,76,8.0,44,0.0,3,Corporate Auto,Corporate L3,Offer2,Agent,364.8,Four-Door Car,Small,A
BC43958,California,7285.030983,Yes,Basic,High School or Below,2/28/11,Employed,M,44788,Suburban,Married,61,6.0,48,0.0,2,Corporate Auto,Corporate L1,Offer2,Agent,386.031248,Four-Door Car,Small,
HO50571,California,10208.92761,Yes,Extended,College,2/14/11,Employed,F,35482,Suburban,Married,129,21.0,59,0.0,3,Personal Auto,Personal L3,Offer1,Branch,619.2,SUV,Medsize,A
UG93476,California,8002.308333,Yes,Basic,College,1/11/11,Unemployed,F,0,Suburban,Married,107,3.0,65,0.0,3,Personal Auto,Personal L3,Offer1,Agent,513.6,SUV,Medsize,A
ST96866,Washington,3123.080994,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1.0,83,4.0,1,Special Auto,Special L3,Offer1,Agent,960.115399,,,A
QZ81258,Oregon,13197.92893,Yes,Basic,College,1/27/11,Unemployed,F,0,Suburban,Single,68,,2,,2,Personal Auto,Personal L3,Offer1,Agent,326.4,Four-Door Car,Large,A
UK68427,Washington,6369.262355,Yes,Extended,High School or Below,1/20/11,Employed,M,34498,Suburban,Single,83,30.0,72,0.0,7,Personal Auto,Personal L3,Offer2,Branch,398.4,Two-Door Car,Small,A
GF17866,Oregon,3873.647046,Yes,Basic,College,1/20/11,Retired,M,28142,Suburban,Married,105,18.0,50,0.0,1,Corporate Auto,Corporate L2,Offer2,Agent,701.708239,Sports Car,Medsize,
DB42794,California,4362.931238,Yes,Premium,College,1/3/11,Employed,M,58842,Suburban,Married,110,6.0,74,0.0,1,Personal Auto,Personal L1,Offer2,Branch,528.0,Four-Door Car,Medsize,A
KI56154,Nevada,9048.983447,Yes,Basic,High School or Below,1/24/11,Unemployed,M,0,Suburban,Married,119,9.0,8,0.0,3,Personal Auto,Personal L1,Offer2,Web,571.2,Sports Car,Medsize,A
XG14438,Arizona,13727.79972,Yes,Extended,College,1/8/11,Unemployed,M,0,Suburban,Single,126,12.0,4,0.0,2,Personal Auto,Personal L3,Offer1,Agent,604.8,SUV,Medsize,
ET47892,Oregon,12280.76661,Yes,Premium,College,1/1/11,Employed,M,88340,Suburban,Married,102,16.0,1,0.0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,Two-Door Car,Medsize,
XC32316,Arizona,9657.579498,Yes,Extended,High School or Below,1/31/11,Unemployed,M,0,Suburban,Married,131,34.0,61,0.0,9,Corporate Auto,Corporate L1,Offer1,Agent,628.8,SUV,Medsize,
WF91295,Oregon,4254.620669,Yes,Basic,High School or Below,2/3/11,Disabled,F,11904,Suburban,Single,61,34.0,11,2.0,3,Personal Auto,Personal L2,Offer1,Web,292.8,Two-Door Car,Small,
MW48891,Washington,8007.399376,Yes,Basic,High School or Below,1/2/11,Unemployed,F,0,Suburban,Divorced,112,12.0,93,0.0,3,Personal Auto,Personal L3,Offer1,Web,537.6,,,
VL58402,Washington,2580.849899,Yes,Basic,College,2/9/11,Employed,M,46900,Suburban,Married,66,13.0,59,0.0,1,Personal Auto,Personal L2,Offer2,Web,316.8,Four-Door Car,Medsize,
QC93181,California,25464.82059,Yes,Extended,College,2/1/11,Retired,F,13663,Suburban,Single,97,1.0,66,0.0,2,Corporate Auto,Corporate L1,Offer1,Branch,465.6,Four-Door Car,Small,
LC87490,Arizona,2248.449633,Yes,Basic,Bachelor,1/29/11,Retired,F,24910,Suburban,Single,63,7.0,63,1.0,1,Personal Auto,Personal L3,Offer1,Branch,347.857619,Four-Door Car,Medsize,A
VX85673,Arizona,4250.282624,Yes,Basic,High School or Below,1/18/11,Unemployed,F,0,Suburban,Single,61,17.0,1,1.0,7,Personal Auto,Personal L3,Offer1,Agent,292.8,Four-Door Car,Small,A
AA16582,Washington,24127.50402,Yes,Basic,Bachelor,1/26/11,Medical Leave,M,14072,Suburban,Divorced,71,13.0,3,0.0,2,Personal Auto,Personal L2,Offer1,Agent,511.2,Four-Door Car,Medsize,A
VC70716,Arizona,9657.579498,Yes,Extended,High School or Below,1/31/11,Unemployed,M,0,Suburban,Married,131,34.0,61,0.0,9,Corporate Auto,Corporate L3,Offer1,Agent,628.8,SUV,Medsize,
IJ50779,Washington,12298.6863,Yes,Basic,High School or Below,2/20/11,Medical Leave,M,17101,Suburban,Single,113,1.0,88,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,542.4,SUV,Medsize,
VI14730,Oregon,8382.630118,Yes,Basic,High School or Below,2/4/11,Retired,M,19683,Suburban,Married,117,17.0,41,1.0,9,Personal Auto,Personal L2,Offer1,Web,561.6,,,A
UH41125,Arizona,2227.072755,Yes,Basic,High School or Below,1/5/11,Retired,M,27972,Suburban,Married,61,7.0,38,0.0,1,Personal Auto,Personal L3,Offer3,Web,292.8,Four-Door Car,Medsize,A
BV35683,Arizona,8256.2978,Yes,Basic,Bachelor,1/25/11,Employed,F,62902,Rural,Married,69,14.0,94,0.0,2,Personal Auto,Personal L3,Offer2,Web,159.383042,Two-Door Car,Medsize,A
NU22358,Washington,5181.620895,Yes,Basic,Master,2/3/11,Employed,F,97131,Suburban,Married,64,5.0,80,0.0,6,Special Auto,Special L2,Offer2,Agent,307.2,Four-Door Car,Small,
GR90142,Oregon,3808.122147,Yes,Extended,College,1/28/11,Employed,F,94903,Suburban,Married,94,3.0,38,0.0,1,Personal Auto,Personal L1,Offer2,Agent,451.2,Two-Door Car,Small,
GA74551,Oregon,23594.6802,Yes,Basic,Bachelor,1/31/11,Employed,M,76358,Rural,Married,66,25.0,3,0.0,2,Personal Auto,Personal L1,Offer3,Agent,86.461582,Four-Door Car,Medsize,
GQ20713,Nevada,4834.710493,Yes,Basic,College,1/31/11,Employed,F,38713,Suburban,Divorced,66,31.0,69,4.0,6,Personal Auto,Personal L3,Offer2,Call Center,316.8,Four-Door Car,Medsize,A
DU39756,Nevada,4170.687348,Yes,Basic,Master,1/17/11,Employed,F,29462,Suburban,Single,107,,23,,1,Corporate Auto,Corporate L2,Offer2,Branch,513.6,SUV,Large,A
LO40410,Oregon,2395.57,Yes,Basic,Doctor,1/27/11,Disabled,F,21986,Suburban,Divorced,63,1.0,9,0.0,1,Personal Auto,Personal L3,Offer2,Branch,333.696228,,,A
CX34236,Oregon,9095.049868,Yes,Basic,College,1/11/11,Employed,M,37937,Suburban,Married,116,11.0,42,0.0,5,Personal Auto,Personal L2,Offer2,Call Center,556.8,SUV,Medsize,
AS78838,California,2453.570794,Yes,Basic,Bachelor,2/9/11,Medical Leave,M,29735,Suburban,Single,69,3.0,92,0.0,1,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Medsize,A
MC69755,Washington,5678.050167,Yes,Extended,Bachelor,1/19/11,Unemployed,F,0,Suburban,Married,76,8.0,44,0.0,3,Personal Auto,Personal L3,Offer2,Agent,364.8,Four-Door Car,Small,A
MO68226,California,7462.926263,Yes,Extended,College,1/28/11,Employed,F,70263,Rural,Married,93,30.0,66,0.0,5,Personal Auto,Personal L2,Offer2,Call Center,7.345946,Two-Door Car,Small,
GO94903,Oregon,4770.550911,Yes,Basic,College,2/1/11,Medical Leave,F,12964,Suburban,Single,65,2.0,37,0.0,4,Personal Auto,Personal L3,Offer1,Web,362.774545,Two-Door Car,Medsize,
CF44171,California,4334.064096,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1.0,67,3.0,1,Personal Auto,Personal L3,Offer1,Agent,590.4,SUV,Medsize,A
OL82456,Oregon,3954.344534,Yes,Basic,Bachelor,2/25/11,Disabled,M,18375,Suburban,Married,103,8.0,50,0.0,1,Personal Auto,Personal L1,Offer1,Branch,535.080276,Sports Car,Large,A
UY13430,Oregon,8879.790017,Yes,Basic,High School or Below,2/3/11,Employed,F,52583,Urban,Single,113,12.0,59,0.0,7,Special Auto,Special L2,Offer1,Agent,528.20086,SUV,Small,
MP76478,Washington,8646.504109,Yes,Basic,High School or Below,1/2/11,Employed,F,64125,Urban,Married,108,3.0,44,0.0,3,Corporate Auto,Corporate L3,Offer2,Branch,369.818708,SUV,Large,A
BU17847,Arizona,9075.768214,Yes,Basic,Master,1/26/11,Employed,M,37722,Rural,Single,116,8.0,23,0.0,8,Personal Auto,Personal L2,Offer1,Agent,158.077504,Sports Car,Medsize,
IQ24777,Nevada,8044.872393,Yes,Basic,Bachelor,2/19/11,Employed,M,71391,Urban,Married,67,29.0,39,0.0,2,Personal Auto,Personal L2,Offer2,Agent,284.000172,Four-Door Car,Medsize,A
TR40401,Oregon,5073.282126,Yes,Extended,Doctor,1/30/11,Employed,M,57709,Suburban,Married,125,10.0,26,0.0,1,Personal Auto,Personal L2,Offer2,Branch,600.0,SUV,Medsize,
RA98783,Arizona,27789.69235,Yes,Extended,Bachelor,1/20/11,Employed,F,33806,Urban,Divorced,89,32.0,59,0.0,2,Corporate Auto,Corporate L3,Offer2,Web,395.729716,Four-Door Car,Medsize,A
UO59377,Arizona,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18.0,84,0.0,2,Personal Auto,Personal L3,Offer1,Agent,571.479602,Four-Door Car,Large,
FT86104,California,4650.063763,Yes,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15.0,26,0.0,3,Corporate Auto,Corporate L2,Offer1,Agent,468.0,Two-Door Car,Medsize,
XV69290,California,22332.43946,Yes,Extended,College,1/11/11,Employed,M,49078,Suburban,Single,97,10.0,3,0.0,2,Corporate Auto,Corporate L2,Offer2,Branch,484.013411,Four-Door Car,Medsize,A
DB16336,Nevada,2659.70565,Yes,Extended,College,2/19/11,Unemployed,F,0,Suburban,Divorced,87,4.0,4,3.0,1,Corporate Auto,Corporate L3,Offer2,Agent,420.041981,Four-Door Car,Medsize,A
AL50693,Oregon,3567.503755,Yes,Basic,Bachelor,1/7/11,Unemployed,M,0,Suburban,Married,102,28.0,11,0.0,1,Corporate Auto,Corporate L2,Offer2,Agent,660.430456,SUV,Medsize,
RF35142,Nevada,8257.666512,Yes,Basic,Bachelor,1/12/11,Disabled,F,23815,Suburban,Married,73,4.0,47,0.0,2,Personal Auto,Personal L1,Offer2,Call Center,424.330166,Four-Door Car,Medsize,
VZ23007,Oregon,5380.898636,Yes,Basic,College,2/24/11,Employed,F,55350,Suburban,Married,67,0.0,13,0.0,9,Personal Auto,Personal L2,Offer1,Agent,321.6,Four-Door Car,Medsize,A
RR49534,Oregon,3265.156348,Yes,Extended,Bachelor,1/26/11,Employed,F,25820,Suburban,Divorced,82,10.0,69,0.0,1,Personal Auto,Personal L3,Offer1,Agent,393.6,Four-Door Car,Medsize,
OE14751,Oregon,3528.044252,Yes,Extended,Doctor,2/1/11,Employed,M,31278,Suburban,Married,92,24.0,95,4.0,1,Personal Auto,Personal L3,Offer1,Branch,441.6,Two-Door Car,Medsize,
XQ19793,Arizona,4772.943848,Yes,Extended,High School or Below,2/18/11,Retired,M,20993,Suburban,Divorced,133,,90,,1,Personal Auto,Personal L3,Offer2,Agent,638.4,SUV,Medsize,A
MF74413,Oregon,9657.579498,Yes,Extended,High School or Below,1/31/11,Unemployed,M,0,Suburban,Married,131,34.0,61,0.0,9,Personal Auto,Personal L3,Offer1,Agent,628.8,SUV,Medsize,
IP93821,California,3600.934326,Yes,Basic,High School or Below,2/25/11,Retired,F,25147,Suburban,Single,101,7.0,54,0.0,1,Personal Auto,Personal L1,Offer1,Agent,694.598288,SUV,Medsize,
KB53430,Oregon,2227.072755,Yes,Basic,High School or Below,1/5/11,Retired,M,27972,Suburban,Married,61,7.0,38,0.0,1,Personal Auto,Personal L3,Offer3,Web,292.8,Four-Door Car,Medsize,A
NB86870,Arizona,16468.22079,Yes,Basic,High School or Below,1/27/11,Unemployed,F,0,Suburban,Divorced,63,4.0,52,0.0,2,Personal Auto,Personal L3,Offer2,Agent,685.12694,Four-Door Car,Medsize,
UD47050,Oregon,6005.214792,Yes,Extended,High School or Below,1/12/11,Employed,M,26876,Suburban,Single,76,17.0,72,0.0,8,Corporate Auto,Corporate L2,Offer1,Agent,364.8,Four-Door Car,Medsize,
BP92643,Arizona,13770.97618,Yes,Premium,High School or Below,2/1/11,Employed,F,59207,Suburban,Single,116,23.0,21,0.0,2,Personal Auto,Personal L1,Offer1,Agent,556.8,,,A
RK59543,California,5595.389905,Yes,Basic,High School or Below,2/5/11,Employed,F,74454,Suburban,Single,71,25.0,29,0.0,3,Personal Auto,Personal L3,Offer2,Call Center,340.8,Four-Door Car,Medsize,
FF77476,California,2397.036098,Yes,Basic,High School or Below,1/29/11,Retired,F,22283,Suburban,Divorced,65,16.0,93,0.0,1,Corporate Auto,Corporate L3,Offer1,Branch,572.072106,Four-Door Car,Medsize,
KA61892,Arizona,3873.647046,Yes,Basic,College,1/20/11,Retired,M,28142,Suburban,Married,105,18.0,50,0.0,1,Personal Auto,Personal L3,Offer2,Agent,701.708239,Sports Car,Medsize,
LT32391,California,11981.98481,Yes,Basic,Master,1/20/11,Retired,F,21514,Urban,Married,62,0.0,59,0.0,2,Personal Auto,Personal L3,Offer1,Agent,257.248789,Two-Door Car,Medsize,
ZR88383,Nevada,5380.898636,Yes,Basic,College,2/24/11,Employed,F,55350,Suburban,Married,67,0.0,13,0.0,9,Personal Auto,Personal L1,Offer1,Agent,321.6,Four-Door Car,Medsize,A
XI52305,California,4984.618655,Yes,Basic,Bachelor,1/11/11,Employed,M,86305,Rural,Married,62,,99,,5,Personal Auto,Personal L3,Offer2,Call Center,80.73124,Four-Door Car,Medsize,
ZH55575,California,5217.513287,Yes,Basic,Bachelor,2/17/11,Employed,F,39854,Urban,Divorced,66,6.0,4,0.0,7,Corporate Auto,Corporate L3,Offer2,Web,261.930545,Two-Door Car,Medsize,
RO70057,Nevada,6369.262355,Yes,Extended,High School or Below,1/20/11,Employed,M,34498,Suburban,Single,83,30.0,72,0.0,7,Personal Auto,Personal L1,Offer2,Branch,398.4,Two-Door Car,Small,
